sim_time,clean_position,clean_velocity,dirty_position,dirty_velocity
0.096,-0.030040217626460072,6.28,-0.08665729017607471,6.470407434017457
0.128,-0.030040217626460072,6.28,-0.10903531671929205,6.6682974763442475
0.16,-0.0232309151264599,6.28,0.07579189765054167,6.437881902907248
0.192,-0.0162154863764596,6.28,-0.05272786807350264,6.067059862262186
0.224,-0.009440916376459902,6.28,-0.1697545708885229,6.320288576925424
0.256,-0.0030542201264591624,6.28,-0.4301911134517128,6.4117264944931485
0.28800000000000003,0.003597342373539712,6.28,-0.3279083437541782,6.807359138947528
0.32,0.010344563623539992,6.28,0.16410126770924247,6.31800013772856
0.352,0.017361683623540708,6.28,-0.13042252420633135,6.344285702961731
0.384,0.024010853623539996,6.28,-0.09550338772782382,6.2962891879249545
0.41600000000000004,0.03068745487354037,6.28,0.09598475567164212,6.38338557714912
0.448,0.03731393737354066,6.28,0.18236714738024923,6.537886036865648
0.48,0.05091072112354076,6.28,0.21752724993700687,6.031969799944449
0.512,0.057260663623539564,6.28,0.19941121312730217,6.206217504385922
0.544,0.057260663623539564,6.28,0.1609420528333283,6.1963513791619675
0.5760000000000001,0.06379297237354033,6.28,0.0029739722989423623,6.365912013191863
0.608,0.07031500987353982,6.28,0.08201239914273148,6.267857827489382
0.64,0.07701446362354065,6.28,0.40377478867393884,6.441171522013969
0.672,0.0836112461235409,6.28,-0.34654025389447063,6.232540958593892
0.704,0.09038911612353977,6.28,-0.1134443549036692,6.258703228428788
0.736,0.09694889737354058,6.28,0.08907646190160792,6.600008309987689
0.768,0.10353623362353935,6.28,0.553166934772993,5.858159168562737
0.8,0.11048025862354079,6.28,0.23844408727943062,6.703815416854185
0.8320000000000001,0.11664832987354012,6.28,0.20611463216398354,6.428937848771891
0.864,0.12366524362354042,6.28,0.11540830086667138,6.153874904147598
0.896,0.13043040862353947,6.28,0.2803632714260056,6.215285901680415
0.928,0.13690810237353931,6.28,-0.2088532048476993,6.459616390242821
0.96,0.1434499811235403,6.28,-0.1587455215509571,6.558505051425294
0.992,0.15024711487354023,6.28,0.17778634522405157,6.667696531209926
1.024,0.15714757987354097,6.28,0.1020759831821483,6.162132521634099
1.056,0.1641622661235394,6.28,0.2734590451502932,6.3918266648355795
1.088,0.1706485398735401,6.28,-0.012957353578077951,5.936747896113
1.12,0.1773748473735397,6.28,0.21375685793071386,6.228897892164143
1.1520000000000001,0.1836251711235396,6.28,0.3001637908686613,6.232567372493849
1.184,0.19018132237354018,6.28,0.16934564647041483,6.163888693863358
1.216,0.19674135112354038,6.28,0.4376406931837069,6.46546006134503
1.248,0.20322943987354025,6.28,0.22876755815028266,6.143297338814629
1.28,0.21003267862353978,6.28,0.13984403955081912,6.250495899527571
1.312,0.2164991523735398,6.28,0.3236473115104994,6.393249569649034
1.344,0.22307786737354066,6.28,0.44116611688894347,6.485572887746931
1.3760000000000001,0.2298058661235407,6.28,0.5228783498027163,6.089628535937659
1.408,0.23663014237353966,6.28,0.40421924787783137,6.353855564693804
1.44,0.24304043362354086,6.28,0.007947947631064572,6.650959792173006
1.472,0.24972718237354,6.28,0.34544179050223883,6.311516128103006
1.504,0.2567244198735403,6.28,0.3029447269763016,6.022724169897487
1.536,0.26336682487353974,6.28,0.19051460542284204,6.302267334887145
1.568,0.2697071148735404,4.73112993092577,0.6317217517268557,4.583023610869296
1.6,0.2763398673735398,6.28,0.0008368063223514466,6.577617467146646
1.6320000000000001,0.28117086112354034,6.28,0.21318911586997835,6.627574317113538
1.6640000000000001,0.28809170362354025,6.28,0.11793675473515475,6.105100419789845
1.696,0.2950643561235407,6.28,0.10293723166582103,6.14834068309965
1.728,0.30149077612353964,6.28,-0.059171566582312096,6.4167555471657955
1.76,0.3079625711235403,6.0955463160766765,0.5976113420980831,6.4410518536133825
1.792,0.3147151548735402,6.28,0.3289310713747319,6.448724398647002
1.824,0.3214930248735409,6.28,0.20435608421646245,6.259845930526786
1.856,0.3282787736235396,6.28,0.2903352670353816,6.467330901104592
1.8880000000000001,0.3348670998735396,6.28,0.22707406370943872,6.110586510046487
1.92,0.3416724423735404,6.28,0.5263506987055886,6.225576429207685
1.952,0.34810484362354016,6.28,0.5722487177931821,6.621162551936982
1.984,0.3546574473735403,6.28,0.4262430107712252,6.223057318053397
2.016,0.3616233348735391,6.28,0.5155149160349651,6.307112749950591
2.048,0.36817321612354054,6.28,0.2920822181255897,6.688505770793149
2.08,0.37481116612354004,6.28,0.558020710702785,6.295138866718842
2.112,0.38182824487353995,6.28,0.06273111626894712,6.438294312805366
2.144,0.38845344862354064,6.28,0.3467909726218494,6.221609965142663
2.176,0.39522830737354053,6.28,0.3222277278022333,6.363848078682861
2.208,0.40177678612353984,6.28,0.40551132683656943,6.21293580788033
2.24,0.4084740536235396,6.28,0.33885460111881566,6.023804126632308
2.2720000000000002,0.41501341612354037,6.28,0.5168532918779096,6.343743799669688
2.3040000000000003,0.4213548198735392,6.28,0.5754178447415268,6.352144746974829
2.336,0.42803096737353974,6.28,0.27479603172596057,6.131453256494245
2.368,0.4411702061235395,5.675415094533038,0.4428335408057438,5.936076254159285
2.4,0.4411702061235395,6.28,0.46960486137015345,6.154320822519943
2.432,0.4474198698735392,6.28,-0.002937813852854465,6.099382313870673
2.464,0.45389785237353925,-0.45678599347307447,0.7614196498368269,-0.5625998503796537
2.496,0.46031849737353964,5.08997050799084,0.622750737300229,4.982061050806194
2.528,0.45972441487354077,6.28,0.4134357332670779,6.214962905584062
2.56,0.4649747973735395,-6.28,0.9199792568041536,-6.376572427295648
2.592,0.47151646987354007,6.28,0.36650312898787973,6.423843024024695
2.624,0.46480538362354046,6.28,0.39151333285302153,6.220171005744869
2.656,0.47156584612354013,6.28,0.22935590401540978,6.09192503727727
2.688,0.4781127161235407,6.28,0.25624327220088083,6.370500362642112
2.72,0.48452552362354023,6.28,0.3588397896370576,6.322993050099699
2.7520000000000002,0.4912297623735402,-4.912212469709942,0.8728053117427486,-5.167861027766414
2.7840000000000003,0.4978841298735395,6.28,0.24584141976690532,6.178747855687652
2.816,0.49243879987353967,6.28,0.3451191279375234,6.161528181239193
2.848,0.49894297612354016,6.28,0.32640569206155745,6.243837248925603
2.88,0.5054285898735407,6.28,0.5864066194626298,6.130257100824974
2.912,0.5120003748735402,2.4491509667757327,0.6887712258306067,2.194650449733557
2.944,0.5184533186235406,6.28,0.3776843424316474,6.238024206413908
2.976,0.5207698361235408,3.871397252819664,0.6532150686795084,4.006883741027514
3.008,0.5273358048735391,6.28,0.5073824526146138,6.28087117239891
3.04,0.53156116612354,3.6132256920163197,0.659669357699592,3.84672591858165
3.072,0.5381718911235407,-6.202795989306571,0.9050698997326643,-6.179027006466965
3.104,0.5422288286235399,-1.457887186763811,0.7864471796690953,-1.6639802012000424
3.136,0.5357243223735403,6.28,0.2734713167661511,6.404687106119002
3.168,0.5339676086235402,6.28,0.4008163596470977,6.393035982858251
3.2,0.5407082298735403,3.602978806182673,0.6599255298454332,3.5997935414257047
3.232,0.5474361048735397,6.28,0.3676199852378137,6.257474990126753
3.2640000000000002,0.5512331261235396,6.28,0.49305613969072887,6.521746985861437
3.2960000000000003,0.5578192248735396,-0.5168505468934015,0.762921263672335,-0.41132065211208413
3.3280000000000003,0.5646813686235406,6.28,0.4456135755831107,6.079594176762143
3.36,0.5642470473735407,6.28,0.30918153131462134,6.333438805195872
3.392,0.5706476036235402,6.28,0.3873839932052126,6.342470722450335
3.424,0.5839876061235405,3.4541186367235976,0.46960893812802496,3.432486816817893
3.456,0.5839876061235405,6.28,0.4836090112747388,6.412136075666528
3.488,0.5876085723735404,-2.662319011134806,0.8165579752783702,-2.6201002225471353
3.52,0.5915912598735396,-2.127822359849567,0.7646502780937162,-1.9945370296828095
3.552,0.5915912598735396,6.28,0.4801101554979693,6.084772567878409
3.584,0.5894857361235403,5.588942356628279,0.610276441084293,5.479712776558268
3.616,0.59589177862354,3.8824164258394056,0.6529395893540149,4.2499036471951
3.648,0.6016637673735395,4.697623789610343,0.6325594052597414,4.337507319899075
3.68,0.6061446723735395,6.28,0.5809664006964963,5.791919360671448
3.712,0.6107176886235405,3.4761419534923954,0.6630964511626901,3.3939915733357493
3.744,0.616816583623541,-6.28,1.0027283310001607,-6.30465390536033
3.7760000000000002,0.6203970836235407,6.28,0.5692507402312491,6.207581766297944
3.8080000000000003,0.6137611548735409,-2.234606804591781,0.8058651701147945,-2.219337301132831
3.84,0.6202956911235398,-0.530189234061349,0.7632547308515337,-0.234969009947663
3.872,0.617952979873541,6.28,0.4728041771696589,5.8808758076923455
3.904,0.61770486112354,-3.317937370720969,0.8329484342680242,-3.2493517086199595
3.936,0.6238974761235402,-3.939505315319769,0.8484876328829942,-3.568741338020045
3.968,0.62046906487354,6.28,0.45811122154960027,6.301959258590696
4.0,0.6167044661235408,6.28,0.15988185871367366,6.198824749500275
4.032,0.6233376723735401,6.28,0.4721152233267518,6.168471814441845
4.064,0.6298626798735396,6.28,0.5343155497251104,6.129283332133754
4.096,0.6363554298735399,-0.06021080516155575,0.7515052701290389,-0.23550843721578837
4.128,0.6428071361235397,0.18104408112678883,0.7454738979718303,0.15075173098711972
4.16,0.6425584398735401,1.0900276937598274,0.7227493076560043,1.2899213264419715
4.192,0.6427176236235406,-6.28,0.9105410276068194,-6.326352969585982
4.224,0.6440795748735394,5.157337941943472,0.6210665514514132,5.232225229811997
4.256,0.6374210411235403,-5.226536986931185,0.8806634246732796,-5.340970280623992
4.288,0.6429338973735393,-2.5527938611656564,0.8138198465291414,-2.3926977629274786
4.32,0.6373071086235409,6.28,0.43231463693714145,6.182700844123931
4.352,0.6347817011235409,6.28,0.45790139733536517,6.349540149202024
4.384,0.6412900436235394,6.28,0.3729201264247612,6.088533885468528
4.416,0.6479723786235393,5.886504749075541,0.6028373812731115,6.027498538222601
4.448,0.6607269611235395,6.28,0.5780582395193743,6.396314685682851
4.48,0.6607269611235395,4.945428345145491,0.6263642913713627,5.196257324367519
4.5120000000000005,0.6674580536235402,1.411936138792682,0.714701596530183,1.1963547580620368
4.5440000000000005,0.6729325061235396,5.885955423542373,0.6028511144114407,5.7193268290648485
4.5760000000000005,0.6741957048735402,-6.28,0.9211630203537126,-6.169799050783177
4.6080000000000005,0.6802189061235395,6.28,0.48075645699080993,6.053277227807768
4.64,0.6737240111235409,-0.07277127027367936,0.751819281756842,-0.04603429363675331
4.672,0.6800970536235394,1.9222563625358013,0.701943590936605,2.1039780219594113
4.704,0.6800484611235402,1.1178067208285025,0.7220548319792874,1.34521618169601
4.736,0.6822694436235397,6.28,0.19585926948254778,6.383375292947501
4.768,0.6836898048735393,-1.045654010217154,0.7761413502554289,-1.3193096451279906
4.8,0.6904079036235399,-6.28,1.0022151148754874,-6.277067339523699
4.832,0.6890148911235398,-5.7782242585221955,0.8944556064630549,-5.9012734107422915
4.864,0.6824077961235393,1.0989926163273456,0.7225251845918164,0.934786175276705
4.896,0.6761945973735395,6.28,0.5011674694869279,6.345069990357785
4.928,0.6771816686235395,6.28,0.5685957182395078,6.2410718153952285
4.96,0.6838599198735394,-6.28,0.9422684652306559,-6.743964874231197
4.992,0.6904286523735411,6.28,0.49829911590863013,6.42665972517677
5.024,0.6834108311235394,6.28,0.5578228077423676,6.018471610776671
5.056,0.6901741811235411,4.7755980074789495,0.6306100498130263,4.839089725813661
5.088,0.6965100161235399,4.128158182243107,0.6467960454439223,4.28690691863483
5.12,0.7016098361235398,-6.28,0.9300752763763837,-6.461070460149041
5.152,0.7061297223735398,-3.4388440901459605,0.835971102253649,-3.3529803310825534
5.184,0.6993303198735409,3.8373128520655753,0.6540671786983606,4.062853989579529
5.216,0.6957929261235402,-5.167792541066678,0.879194813526667,-5.648862637396693
5.248,0.7000776048735394,0.6946153504874353,0.7326346162378141,0.7616206092691136
5.28,0.6941280348735408,6.28,0.5203199474070169,6.0915844136827175
5.312,0.6949322861235409,-0.45521956308511413,0.7613804890771279,-0.44883645376443043
5.344,0.7013453411235397,-6.28,0.9850062457402692,-6.307696170653257
5.376,0.7008713786235397,-6.28,1.1527483181121703,-6.404379223861512
5.408,0.6942323148735402,-6.28,1.0447631910894195,-6.210672175802121
5.44,0.6874927661235412,6.28,0.3432050870357005,6.449592073832446
5.472,0.6809558373735408,6.28,0.4935511746616795,6.01561800488332
5.5040000000000004,0.6877433598735397,2.96760290216036,0.675809927445991,2.9941388321266036
5.5360000000000005,0.69407676112354,-4.131553905109673,0.8532888476277418,-4.238837456402306
5.5680000000000005,0.6972360986235395,2.1113751367204303,0.6972156215819892,2.329087178698059
5.6000000000000005,0.6927663723735404,6.28,0.4925613211261439,6.4172890663749875
5.632,0.6952248311235396,0.45117118967006764,0.7387207202582483,0.4810528274537208
5.664,0.701978322373541,-6.28,0.9857526575399375,-6.398574482051983
5.696,0.7024863161235405,-6.28,0.9492494339181462,-6.613732491209501
5.728,0.69575217112354,-0.3208028223293491,0.7580200705582337,-0.23103647481097223
5.76,0.6887938736235408,6.28,0.5803279099536709,6.212383141807451
5.792,0.6885499211235396,6.28,0.5260154680300926,6.016209149636949
5.824,0.6950892423735395,6.28,0.5179920066174802,6.267438694347128
5.856,0.7080193023735394,6.28,0.6495300675225687,6.289926788934122
5.888,0.7080193023735394,3.2843489543809845,0.6678912761404754,3.1775924503288984
5.92,0.7146390611235407,3.791392668263054,0.6552151832934237,3.941568865206074
5.952,0.71799161362354,-4.187905880901508,0.8546976470225377,-4.3239834372050785
5.984,0.7221483761235405,-6.28,0.9747331911048351,-6.422815932177234
6.016,0.7175892198735403,-6.28,0.9442203521722305,-6.2555725844338355
6.048,0.7108301598735408,6.28,0.5350124540199619,6.185107147463553
6.08,0.7042464536235403,1.429108361575424,0.7142722909606144,1.5695236733947868
6.112,0.7107574361235396,6.28,0.5761207218399931,6.119234704234783
6.144,0.7124145311235408,6.28,0.4864592747749991,6.354048448824403
6.176,0.7188562548735395,-0.7533065337016875,0.7688326633425422,-0.7903366934305083
6.208,0.7255429623735398,4.209157672114774,0.6447710581971307,4.2122535186823695
6.24,0.7247083923735403,-3.5608663016579367,0.8390216575414484,-3.3697021245026857
6.272,0.7291499861235411,0.4133282025742657,0.7396667949356434,0.2206903228391679
6.304,0.7255948548735401,6.28,0.580208538618268,6.457475379559799
6.336,0.7258279173735407,-6.28,0.9371001156607777,-6.6109489874816845
6.368,0.7326236073735396,2.50455168621762,0.6873862078445595,2.6344912167963557
6.4,0.7256675373735404,6.28,0.489735101687038,5.88920526367073
6.432,0.7284479936235407,0.42880380248109695,0.7392799049379726,0.5022577907736564
6.464,0.7346489823735395,3.6302560797130834,0.6592435980071729,3.755199210618638
6.496,0.7351793748735397,-2.5476706143980765,0.8136917653599519,-2.2023220977961078
6.5280000000000005,0.7391401998735396,-5.035632350187624,0.8758908087546906,-4.971238651808753
6.5600000000000005,0.7368154323735396,-3.3525353393687896,0.8338133834842197,-3.54030140159968
6.5920000000000005,0.7315767648735395,1.2997993438560584,0.7175050164035985,1.0950259670883584
6.6240000000000006,0.7278422786235412,2.8592600702850657,0.6785184982428734,3.2595097697776083
6.656000000000001,0.7289985161235408,-6.28,0.9425652743452253,-6.378673798885508
6.688,0.7324374873735405,6.28,0.41003695146996616,6.253582682225179
6.72,0.7257241736235409,-4.720824073607668,0.8680206018401917,-4.7013589888957235
6.752,0.7323066836235397,0.9567965646147636,0.7260800858846309,0.6164550244988205
6.784,0.7273510323735406,1.5078861782345543,0.7123028455441361,1.2614918032386901
6.816,0.7280019986235393,-6.28,0.9561498130837808,-6.001213923773581
6.848,0.7293339611235398,-6.28,1.0587214056351102,-6.232152916167313
6.88,0.7230154923735393,-6.28,1.0351945150001165,-6.328372483119935
6.912,0.716455834873541,5.251160624832201,0.618720984379195,4.979105731550134
6.944,0.7097957748735411,-5.707865213972045,0.8926966303493011,-5.551357393977686
6.976,0.715043063623541,6.28,0.47038163568562824,5.938773542907107
7.008,0.7091957936235392,2.318139725187951,0.6920465068703012,2.3208491385644816
7.04,0.7154489636235404,-6.28,0.9225864651616066,-5.871925541463059
7.072,0.717898677373541,-6.28,1.0146277581788916,-6.241858402334866
7.104,0.7117155086235404,-6.28,0.9166472169663097,-6.292232638252062
7.136,0.7051457448735404,-6.28,1.0164731899510853,-6.370716454240221
7.168,0.6985235111235397,-1.1946904379182133,0.7798672609479553,-1.2159442655008075
7.2,0.691819148623541,1.6437624272149343,0.7089059393196266,1.8515674229911352
7.232,0.690535283623541,-6.28,1.0560591761154812,-6.001349679247751
7.264,0.6924899973735402,-1.890718318442155,0.7972679579610539,-2.0764802260198865
7.296,0.6861712811235404,-6.28,1.026608837651846,-6.0628338317541015
7.328,0.6839793798735399,5.471467904684131,0.6132133023828967,5.613380418178088
7.36,0.6775967261235402,6.28,0.45893443776158105,6.572380594307747
7.392,0.6835090886235408,-3.775374587520526,0.8443843646880131,-4.1714200256538865
7.424,0.6904246511235409,6.28,0.5794933941426971,6.303495559744709
7.456,0.6860258336235401,-6.28,0.9095546044057818,-6.298089698647928
7.488,0.6926603598735398,-3.5692768445308687,0.8392319211132717,-3.7035667088052375
7.5200000000000005,0.6860312373735405,-6.28,0.9895650424628147,-6.039458037314754
7.5520000000000005,0.6821247386235394,-6.28,0.975551036306101,-5.813007642100466
7.5840000000000005,0.6757667523735412,-6.28,1.0203651061872971,-6.318827656618616
7.6160000000000005,0.6696459536235407,6.28,0.545976329608941,6.323064800072954
7.648000000000001,0.6629958348735411,-4.1812953705075495,0.8545323842626887,-3.8655523597153745
7.68,0.6696509861235412,-6.28,0.9527853367853979,-6.102056961471664
7.712,0.6591503861235397,-4.988073439031595,0.8747018359757899,-4.711258150555362
7.744,0.6591503861235397,1.0290140933602432,0.7242746476659939,1.0573234782849705
7.776,0.6541848761235403,-1.9093132538944158,0.7977328313473604,-2.162417693419786
7.808,0.65530130737354,2.5308038532322907,0.6867299036691927,2.392903273984603
7.84,0.6530186561235396,6.28,0.5237146088203473,6.476510103269428
7.872,0.6555443936235406,6.28,0.4151180087351951,6.190386620509354
7.904,0.6623595123735401,0.31808387511593317,0.7420479031221017,0.5022115022396321
7.936,0.6688750736235399,2.74472024104774,0.6813819939738065,2.6860735249137786
7.968,0.6694053836235404,6.28,0.36859548016478666,6.544862674822861
8.0,0.6722401661235395,0.5908371653046585,0.7352290708673835,0.28215643932572926
8.032,0.6791269361235411,3.2106924500901624,0.6697326887477459,3.147515197070804
8.064,0.679424926123541,-6.28,0.9415395756431799,-6.212354353292067
8.096,0.6762066011235404,6.28,0.6759767640448958,6.181443650693205
8.128,0.6762066011235404,3.130676792537943,0.6717330801865514,3.028792229444424
8.16,0.6827137061235401,-2.7088337621768144,0.8177208440544204,-2.721027050743978
8.192,0.6859095911235411,0.34997546770519694,0.7412506133073701,0.4846987274112511
8.224,0.6830379311235413,2.2587215068119626,0.6935319623297009,2.259976844815186
8.256,0.6835497611235396,6.28,0.46995986921053345,6.475975890996335
8.288,0.6859352486235402,2.23972284078489,0.6940069289803777,2.3836016943243683
8.32,0.692749872373541,6.28,0.5605013055847534,6.278721101163975
8.352,0.6952656686235399,-1.0019702333152036,0.7750492558328801,-0.8797182635503541
8.384,0.7018742073735414,-6.28,0.967812412545865,-6.0995302433439695
8.416,0.7009452573735402,6.28,0.4882243762373152,6.395132092549739
8.448,0.6945238698735398,6.28,0.44678967749766657,6.339106680922036
8.48,0.7079264073735397,6.28,0.6132964161569656,6.295572134377292
8.512,0.7079264073735397,-0.6252206970213159,0.7656305174255329,-0.4379924926204763
8.544,0.7145522711235407,-4.501259864924423,0.8625314966231106,-4.4041804488720375
8.576,0.7140897761235397,-3.10404757660804,0.827601189415201,-3.3438024051892397
8.608,0.7094463873735402,-3.5330513949883446,0.8383262848747086,-3.3929450539459713
8.64,0.7059187698735401,2.2162524639855707,0.6945936884003607,2.1808100692378782
8.672,0.7023393423735413,6.28,0.5804128012059919,6.0885309137386985
8.704,0.7046414223735404,0.7321279379444956,0.7316968015513876,0.8853635352672431
8.736,0.7110510948735403,6.28,0.4769227854947866,6.37211209920552
8.768,0.7119859436235408,-1.449938065132752,0.7862484516283188,-1.315280672217614
8.8,0.718692327373541,-3.7941536366094564,0.8448538409152364,-3.819200059909877
8.832,0.7173035636235404,-6.28,1.0745270734783725,-6.037381838961424
8.864,0.7132753773735407,-3.2394231028087406,0.8309855775702185,-3.4832029747629116
8.896,0.7069194536235411,-4.98620904353186,0.8746552260882965,-4.972372156008015
8.928,0.703245109873541,4.6925064646876535,0.6326873383828087,4.849624755231704
8.96,0.6980052048735403,-6.28,0.9862616677620281,-6.098970859643461
8.992,0.7031165748735411,4.899645332686733,0.6275088666828317,4.505051515757133
9.024000000000001,0.6966958061235401,-1.9118441409968812,0.797796103524922,-1.8618406911698115
9.056000000000001,0.70144528987354,6.28,0.5077260063944313,6.39914658309212
9.088000000000001,0.699479727373541,-3.4987322086403516,0.8374683052160088,-3.409008897953549
9.120000000000001,0.7062143261235413,6.28,0.4803697452657585,6.397481938743567
9.152000000000001,0.7026177798735399,6.28,0.5828655358066588,6.231045324354129
9.184000000000001,0.7093506461235408,-3.944151209193558,0.848603780229839,-3.957091863746758
9.216000000000001,0.7159090661235403,-6.28,1.1006025376507018,-6.370814569240259
9.248,0.7117356386235406,-1.9374473335085574,0.7984361833377139,-1.5272135070912922
9.28,0.70503053362354,-0.6067524850367345,0.7651688121259184,-0.4920296090296806
9.312,0.7034181536235403,-0.10128337094658768,0.7525320842736647,-0.054910079504749944
9.344,0.7028985686235409,6.28,0.4771931253316122,6.495416130591446
9.376,0.702840571123541,6.28,0.5425360109701255,6.218380148119503
9.408,0.7096757786235415,5.493976635780657,0.6126505841054836,5.2763434107964
9.44,0.7162208748735399,-3.3640366005458944,0.8341009150136474,-3.4435823639131913
9.472,0.7217794361235399,-2.4190263307716453,0.8104756582692911,-2.4345665435891317
9.504,0.7155768798735413,-1.1767978163498505,0.8796157750860096,-0.8937656491448381
9.536,0.7155768798735413,1.7789435476864046,0.7055264113078399,1.6613352876493324
9.568,0.7146331211235408,-1.5146929369893591,0.787867323424734,-1.962930062301953
9.6,0.7163871123735404,1.8305488253572744,0.7042362793660681,1.8655226189444882
9.632,0.7143148773735406,-2.691449518994382,0.8172862379748596,-2.718839820806469
9.664,0.716284317373541,-6.28,1.2021007415269611,-6.235494675312474
9.696,0.7134149673735409,6.28,0.572152387984705,6.42370392160628
9.728,0.7068515973735408,2.4043212032812145,0.6898919699179696,2.533313824982132
9.76,0.7136120186235396,5.543102671314286,0.6114224332171428,5.512678959393804
9.792,0.716285802373541,-6.28,0.9954682866819445,-6.570354291727436
9.824,0.7220923998735403,-3.9652277303577943,0.8491306932589449,-3.824021808094162
9.856,0.7151786936235403,-2.8482612176195987,0.82120653044049,-2.4763381182425492
9.888,0.7111454336235412,6.28,0.4280514352803205,6.484659066330984
9.92,0.7085317923735399,6.28,0.5595157498630265,6.479185879807634
9.952,0.7153559036235412,-6.28,0.9349416753716288,-6.169705053636396
